NAME	DESCRIPTION	ctrl_1	ctrl_2	ctrl_3	exp_1	exp_2	exp_3
ENSMUSG00000067931		244.182285512262	273.904063623081	212.565747739491	385.094142626032	279.899803296325	289.758144330345
ENSMUSG00000117013		2.91851337265651	0	4.90536340937286	1.9547926021626	8.35521800884553	0.870144577568604
ENSMUSG00000117070		0	0	1.63512113645762	0	0	0
ENSMUSG00000035868		29.1851337265651	44.4448103237452	42.5131495478981	24.4349075270325	22.2805813569214	28.7147710597639
ENSMUSG00000073448		14.5925668632826	14.4704033612194	10.6282873869745	5.8643778064878	16.7104360176911	11.3118795083919
ENSMUSG00000067929		4.86418895442752	3.1008007202613	2.45268170468643	1.9547926021626	2.78507266961518	3.48057831027442
ENSMUSG00000067928		214.024313994811	268.736062422646	201.937460352516	193.524467614098	183.814796194602	164.457325160466
ENSMUSG00000061544		337.57471343727	332.819277308046	305.767652517575	340.133912776293	278.507266961518	365.460722578814
ENSMUSG00000117056		0.972837790885505	0	3.27024227291524	0	1.39253633480759	0.870144577568604
ENSMUSG00000069743		53.5060784987027	63.049614645313	58.0468003442455	47.8924187529837	54.308917057496	33.065493947607
ENSMUSG00000078546		29.1851337265651	25.8400060021775	17.9863325010338	33.2314742367642	20.8880450221138	25.2341927494895
ENSMUSG00000117049		3.89135116354202	2.0672004801742	3.27024227291524	0.977396301081301	2.78507266961518	2.61043373270581
ENSMUSG00000071267		655.69267105683	726.62096878123	667.946984242938	637.262388305008	568.154824601496	596.049035634494
ENSMUSG00000053347		731.574018745899	724.553768301056	717.818178904895	707.634921982862	591.827942293225	621.283228383983
ENSMUSG00000099397		1.94567558177101	0	1.63512113645762	0.977396301081301	1.39253633480759	0
ENSMUSG00000040775		5.83702674531303	13.4368031211323	5.72292397760167	1.9547926021626	8.35521800884553	9.57159035325465
ENSMUSG00000117234		0	0	1.63512113645762	1.9547926021626	0	0
ENSMUSG00000063383		31.1308093083361	33.0752076827872	27.7970593197795	15.6383408173008	29.2432630309594	24.3640481719209
ENSMUSG00000117252		0.972837790885505	2.0672004801742	4.08780284114405	0.977396301081301	2.78507266961518	1.74028915513721
ENSMUSG00000096433		105.066481415634	98.1920228082744	89.9316625051691	64.5081558713658	55.7014533923035	53.0788192316848
ENSMUSG00000117284		322.982146573988	388.633690272749	314.760818768092	281.490134711415	211.665522890753	222.757011857563
ENSMUSG00000033972		273.367419238827	291.475267704562	287.781320016541	286.377116216821	267.366976283057	278.446264821953
ENSMUSG00000044501		551.599027432081	539.539325325465	492.989022641973	590.347365853106	509.668298539577	470.748216464615
ENSMUSG00000071266		131.333101769543	119.897627850103	92.3843442098556	123.151933936244	108.617834114992	86.1443131792918
ENSMUSG00000117055		1.94567558177101	1.0336002400871	1.63512113645762	4.8869815054065	1.39253633480759	0.870144577568604
ENSMUSG00000117183		493.228759978951	537.472124845291	465.191963322193	330.35994976548	342.563938362667	334.135517786344
ENSMUSG00000098210		0	0	0	0.977396301081301	0	1.74028915513721
ENSMUSG00000098164		1.94567558177101	0	0.81756056822881	2.9321889032439	1.39253633480759	0.870144577568604
ENSMUSG00000117333		18.4839180268246	28.9408067224388	31.0673015926948	27.3670964302764	16.7104360176911	26.1043373270581
ENSMUSG00000059142		436.804168107592	465.120108039194	438.212464570642	337.201723873049	310.535602662092	307.161035881717
ENSMUSG00000117002		0.972837790885505	0	1.63512113645762	1.9547926021626	0	0
ENSMUSG00000002617		459.179437297958	501.296116442243	454.563675935218	379.229764819545	426.116118451122	358.499565958265
ENSMUSG00000117322		22.3752691903666	22.7392052819162	29.4321804562372	19.547926021626	15.3178996828835	26.1043373270581
ENSMUSG00000067882		3.89135116354202	0	1.63512113645762	4.8869815054065	12.5328270132683	4.35072288784302
ENSMUSG00000071256		278.231608193254	262.534460982123	246.085731036872	363.591424002244	438.64894546439	358.499565958265
ENSMUSG00000115842		18.4839180268246	14.4704033612194	11.4458479552033	14.6609445162195	16.7104360176911	13.0521686635291
ENSMUSG00000062012		117.713372697146	155.040036013065	126.721888075466	68.417741075691	83.5521800884553	80.0533011363116
ENSMUSG00000117059		0.972837790885505	3.1008007202613	1.63512113645762	1.9547926021626	5.57014533923036	2.61043373270581
ENSMUSG00000023903		0.972837790885505	3.1008007202613	0.81756056822881	1.9547926021626	5.57014533923036	2.61043373270581
ENSMUSG00000043782		2.91851337265651	7.23520168060969	5.72292397760167	3.9095852043252	4.17760900442277	2.61043373270581
ENSMUSG00000041319		833.721986788877	784.502582226108	756.243525611649	764.323907445577	740.829330117637	738.752746355745
ENSMUSG00000023904		1470.93073981888	1310.60510443044	1448.71732690145	1403.54108835275	1424.56467050816	1550.59763722725
